image_id,file_name,ann_id,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,iscrowd,segmentation_type,hsv_color,color_dominance,verified_color
116316,000000116316.jpg,590198,110,blanket,0.0,187.67,165.36,239.33,30403.47,0,polygon,gray,0.990034,white
517594,000000517594.jpg,590846,982,sofa,0.0,180.23,460.82,152.77,17324.97,0,polygon,orange,0.959843,brown
413489,000000413489.jpg,591300,110,blanket,124.42,293.17,435.74,81.63,18492.25,0,polygon,blue,0.97249,gray
171201,000000171201.jpg,591987,1142,vest,20.39,224.97,172.22,255.03,20694.1,0,polygon,blue,0.935922,blue
537349,000000537349.jpg,591993,253,chopping board,0.0,62.8,519.91,89.14,23776.1,0,polygon,orange,0.986521,brown
414495,000000414495.jpg,592015,181,cabinet,171.52,326.49,246.48,173.51,36033.88,0,polygon,gray,0.962015,white
217958,000000217958.jpg,592109,961,sink,331.54,147.92,278.13,250.08,29454.49,0,polygon,gray,0.98402,white
371051,000000371051.jpg,592265,713,napkin,0.0,506.93,368.74,133.07,31945.83,0,polygon,white,0.909458,white
317188,000000317188.jpg,592268,1042,sweater,85.88,192.0,430.24,287.21,83197.24,0,polygon,red,0.960796,pink
505979,000000505979.jpg,592393,277,coat,84.8,83.05,252.52,346.66,30018.38,0,polygon,gray,0.964908,gray
163089,000000163089.jpg,592404,548,headboard,0.0,23.72,637.28,231.03,98281.46,0,polygon,blue,0.939076,blue
163089,000000163089.jpg,592408,1122,trousers,130.93,329.77,234.14,98.13,15260.33,0,polygon,white,0.950944,white
420617,000000420617.jpg,593111,392,dress,218.75,92.78,111.13,261.82,15779.83,0,polygon,blue,0.9139,white
453366,000000453366.jpg,593165,817,placemat,338.9,106.83,167.85,275.79,19901.04,0,polygon,green,0.948274,green
48181,000000048181.jpg,593175,272,clock tower,97.79,86.89,117.32,553.11,45131.34,0,polygon,gray,0.912165,gray
34474,000000034474.jpg,593266,961,sink,0.0,320.94,146.3,127.06,10049.72,0,polygon,white,0.961278,white
20987,000000020987.jpg,593275,592,jeans,124.67,303.36,113.6,196.64,10950.65,0,polygon,black,0.932049,blue
576025,000000576025.jpg,593278,79,bedspread,259.36,188.89,269.79,276.84,19104.49,0,polygon,orange,0.956656,white
549384,000000549384.jpg,593526,957,curtain,0.0,97.16,155.73,360.36,48553.84,0,polygon,orange,0.996026,white
206539,000000206539.jpg,593676,1060,tank top,72.2,118.05,121.68,159.9,12169.09,0,polygon,black,0.977407,black
417547,000000417547.jpg,594034,704,mound,0.0,199.75,325.3,42.02,8489.3,0,polygon,orange,0.923149,brown
276057,000000276057.jpg,594315,110,blanket,26.35,266.87,356.8,66.13,9277.97,0,polygon,orange,0.994397,white
276057,000000276057.jpg,594316,860,quilt,26.35,266.88,358.25,66.12,9315.08,0,polygon,orange,0.995487,white
505885,000000505885.jpg,598038,1133,umbrella,23.77,160.43,351.62,125.89,22568.46,0,polygon,gray,0.992426,black
324894,000000324894.jpg,598205,253,chopping board,0.0,102.71,640.0,325.29,93379.05,0,polygon,orange,0.978629,brown
275449,000000275449.jpg,598303,817,placemat,168.92,205.17,471.08,182.61,29953.82,0,polygon,orange,0.982755,brown
229494,000000229494.jpg,598962,982,sofa,0.0,117.59,640.0,308.41,58262.65,0,polygon,black,0.97773,black
24636,000000024636.jpg,599908,957,curtain,421.43,237.34,218.57,189.66,30417.78,0,polygon,orange,0.945337,brown
452963,000000452963.jpg,600542,592,jeans,232.14,354.93,222.87,229.33,21616.62,0,polygon,blue,0.956707,blue
289716,000000289716.jpg,600722,474,frisbee,76.48,5.4,128.03,121.42,10569.55,0,polygon,blue,0.986566,blue
550021,000000550021.jpg,600902,1097,toilet,362.75,159.76,163.77,196.81,12668.73,0,polygon,gray,0.941995,white
414787,000000414787.jpg,600955,957,curtain,179.62,149.26,114.79,339.91,32562.04,0,polygon,gray,0.981131,white
414787,000000414787.jpg,600957,1097,toilet,93.85,398.11,161.25,206.08,17532.57,0,polygon,gray,0.979223,white
303376,000000303376.jpg,601067,3,airplane,40.64,133.91,580.86,167.91,48914.7,0,polygon,gray,0.996421,white
134721,000000134721.jpg,601547,961,sink,0.0,247.93,419.91,392.07,115714.66,0,polygon,gray,0.91707,white
260311,000000260311.jpg,602023,361,desk,4.13,102.47,633.0,341.36,65958.6,0,polygon,yellow,0.938517,brown
384568,000000384568.jpg,602682,1097,toilet,108.58,169.92,262.0,418.65,88943.75,0,polygon,orange,0.903572,white
576994,000000576994.jpg,604052,982,sofa,202.39,176.18,211.88,119.7,16652.95,0,polygon,orange,0.950868,brown
350328,000000350328.jpg,604093,253,chopping board,1.55,60.45,425.45,579.55,46002.19,0,polygon,orange,0.946031,brown
453680,000000453680.jpg,604163,1142,vest,113.41,111.01,178.82,253.89,14698.15,0,polygon,orange,0.916593,orange
14748,000000014748.jpg,604405,1042,sweater,0.0,194.54,313.39,233.54,34235.82,0,polygon,black,0.988648,black
136720,000000136720.jpg,604651,378,dog,254.15,67.55,178.53,198.64,16420.2,0,polygon,black,0.95743,black
131351,000000131351.jpg,604934,68,bathtub,253.29,378.63,226.71,261.37,46830.61,0,polygon,gray,0.91572,white
175565,000000175565.jpg,605988,982,sofa,0.0,0.0,640.0,427.0,154606.35,0,polygon,black,0.963849,black
109858,000000109858.jpg,606134,1052,tablecloth,0.0,16.64,546.46,410.36,70287.43,0,polygon,blue,0.986741,blue
296187,000000296187.jpg,606143,1097,toilet,542.3,128.76,96.88,230.12,14164.34,0,polygon,orange,0.99767,white
569415,000000569415.jpg,606333,422,elephant,104.64,52.53,424.95,370.9,90282.72,0,polygon,gray,0.936199,gray
570178,000000570178.jpg,606388,1050,table,0.0,0.0,640.0,594.0,169618.59,0,polygon,black,0.999163,black
457741,000000457741.jpg,606629,445,fireplug,204.43,203.45,121.9,279.37,21003.8,0,polygon,gray,0.924264,gray
61826,000000061826.jpg,608648,77,bed,253.35,147.22,246.65,53.19,8492.67,0,polygon,blue,0.955488,blue
349130,000000349130.jpg,608859,817,placemat,125.53,258.22,514.47,190.5,36909.94,0,polygon,orange,0.972167,brown
349130,000000349130.jpg,608860,1050,table,1.59,262.31,636.56,216.77,41133.53,0,polygon,black,0.977648,black
337265,000000337265.jpg,609817,296,keyboard,322.13,164.02,317.87,154.13,26528.51,0,polygon,black,0.929998,black
42853,000000042853.jpg,609968,818,plate,0.0,58.11,640.0,490.89,42542.32,0,polygon,gray,0.901387,white
408292,000000408292.jpg,610589,698,monitor,82.99,40.95,262.86,228.75,39884.7,0,polygon,gray,0.905866,white
541440,000000541440.jpg,611096,828,polo shirt,50.63,149.6,299.28,317.4,56126.81,0,polygon,red,0.961726,red
544832,000000544832.jpg,611331,595,jersey,112.02,192.46,207.81,217.97,27324.72,0,polygon,yellow,0.959366,yellow
65835,000000065835.jpg,611522,1050,table,0.0,0.0,640.0,277.74,58587.71,0,polygon,orange,0.995869,brown
63235,000000063235.jpg,612801,1043,sweatshirt,114.5,77.67,182.63,156.7,16241.02,0,polygon,red,0.996364,red
304143,000000304143.jpg,613083,296,keyboard,0.0,184.69,286.07,134.31,27857.16,0,polygon,yellow,0.9343,white
267067,000000267067.jpg,613238,361,desk,0.0,40.42,640.0,439.58,100186.6,0,polygon,orange,0.909212,brown
368931,000000368931.jpg,614596,818,plate,58.11,58.54,228.61,213.71,21567.54,0,polygon,white,0.912252,white
445522,000000445522.jpg,614961,496,giraffe,0.0,69.37,361.71,154.97,35693.2,0,polygon,orange,0.941606,brown
142698,000000142698.jpg,615749,1060,tank top,85.74,318.86,244.19,180.95,17827.55,0,polygon,blue,0.979591,gray
167599,000000167599.jpg,616546,1097,toilet,183.37,248.07,171.33,210.4,18420.14,0,polygon,orange,0.974596,white
319043,000000319043.jpg,616697,982,sofa,266.2,172.67,373.6,306.8,64237.97,0,polygon,gray,0.959974,gray
95562,000000095562.jpg,617115,982,sofa,0.0,159.49,640.0,320.51,54531.57,0,polygon,black,0.939802,black
447913,000000447913.jpg,617362,1133,umbrella,71.68,138.09,255.16,325.49,33364.55,0,polygon,red,0.965031,red
447913,000000447913.jpg,617366,968,skirt,126.73,495.04,195.25,144.46,18815.38,0,polygon,black,0.922501,black
323491,000000323491.jpg,617773,704,mound,33.45,239.89,558.41,157.79,69489.07,0,polygon,gray,0.992202,gray
387281,000000387281.jpg,617858,595,jersey,152.06,98.05,126.76,221.85,19324.28,0,polygon,blue,0.972119,blue
387281,000000387281.jpg,617866,350,curtain,153.99,0.0,149.43,165.97,11519.91,0,polygon,white,0.989227,white
88825,000000088825.jpg,617962,392,dress,90.98,182.97,188.81,270.28,32318.16,0,polygon,blue,0.985052,blue
198936,000000198936.jpg,618260,982,sofa,6.49,15.92,458.23,473.31,106936.48,0,polygon,red,0.981017,red
251047,000000251047.jpg,618838,350,curtain,119.51,146.4,412.28,280.85,44651.75,0,polygon,gray,0.932173,white
87871,000000087871.jpg,620153,361,desk,0.52,121.28,638.86,358.45,42378.07,0,polygon,orange,0.929576,brown
563391,000000563391.jpg,620166,1077,tv,292.52,181.32,139.82,141.55,17466.58,0,polygon,black,0.978033,black
26725,000000026725.jpg,620300,961,sink,1.1,1.95,371.48,342.19,90942.65,0,polygon,yellow,0.939076,white
264363,000000264363.jpg,620594,361,desk,89.95,186.98,210.33,134.37,17371.33,0,polygon,black,0.950634,brown
253170,000000253170.jpg,620747,1050,table,0.08,0.0,478.96,639.11,33592.84,0,polygon,orange,0.993205,brown
348625,000000348625.jpg,620786,68,bathtub,104.11,435.86,252.37,203.81,35049.21,0,polygon,yellow,0.975941,white
385582,000000385582.jpg,621797,1033,suit,45.25,355.45,380.18,283.57,29320.94,0,polygon,black,0.982053,black
384026,000000384026.jpg,622389,143,box,0.0,0.0,640.0,427.0,106420.41,0,polygon,orange,0.986761,brown
370793,000000370793.jpg,622520,631,laptop,184.52,254.22,307.28,170.78,49166.68,0,polygon,black,0.92355,black
443033,000000443033.jpg,622523,474,frisbee,54.67,26.67,283.35,198.05,43786.33,0,polygon,yellow,0.934239,yellow
65753,000000065753.jpg,622906,951,shorts,167.78,453.31,201.32,155.08,16796.94,0,polygon,blue,0.959216,blue
65753,000000065753.jpg,622908,595,jersey,140.25,172.5,229.82,295.45,33258.5,0,polygon,blue,0.941182,blue
206857,000000206857.jpg,622966,110,blanket,0.0,154.58,640.0,325.42,151257.73,0,polygon,blue,0.997607,blue
206857,000000206857.jpg,622967,77,bed,0.07,152.14,639.8,326.68,150916.15,0,polygon,blue,0.997572,blue
415660,000000415660.jpg,622997,1064,tarp,0.0,161.32,435.2,190.88,69801.8,0,polygon,blue,0.983678,blue
458412,000000458412.jpg,623303,1122,trousers,165.28,259.8,215.63,182.69,18968.86,0,polygon,black,0.965014,black
113844,000000113844.jpg,623738,1050,table,1.42,0.74,636.61,475.57,188029.48,0,polygon,blue,0.997601,blue
408258,000000408258.jpg,623843,296,keyboard,172.11,391.01,385.56,86.46,19141.08,0,polygon,orange,0.999948,white
85624,000000085624.jpg,625267,1033,suit,0.0,273.95,428.0,366.05,111802.16,0,polygon,black,0.991549,black
48134,000000048134.jpg,625424,837,pot,504.1,130.63,135.9,444.37,49314.89,0,polygon,orange,0.987041,brown
240867,000000240867.jpg,625469,1077,tv,488.03,220.53,151.21,156.45,17887.05,0,polygon,black,0.940854,black
222395,000000222395.jpg,625618,99,bird,67.89,61.83,244.49,262.47,38091.03,0,polygon,gray,0.900493,gray
428502,000000428502.jpg,626047,139,bowl,0.0,334.96,640.0,93.04,31009.11,0,polygon,orange,0.957442,brown
139111,000000139111.jpg,626377,1097,toilet,362.45,160.77,137.55,145.67,11108.16,0,polygon,gray,0.915654,white
155618,000000155618.jpg,627288,1097,toilet,8.83,464.45,219.24,175.55,17539.21,0,polygon,yellow,0.963713,white
160901,000000160901.jpg,628040,421,fridge,75.82,264.97,175.88,217.03,36398.28,0,polygon,gray,0.975355,white
197680,000000197680.jpg,628123,68,bathtub,147.87,350.0,304.58,133.73,17955.85,0,polygon,gray,0.947966,white
108407,000000108407.jpg,628177,716,tie,214.52,325.18,141.39,314.82,16774.71,0,polygon,purple,0.938922,purple
566681,000000566681.jpg,628726,968,skirt,61.68,411.4,113.65,228.6,15803.4,0,polygon,black,0.957141,black
498134,000000498134.jpg,629011,361,desk,0.0,388.52,312.35,251.48,44331.98,0,polygon,gray,0.911434,black
390278,000000390278.jpg,629182,261,cistern,0.0,0.0,535.71,215.63,20257.86,0,polygon,gray,0.942822,white
390278,000000390278.jpg,629183,1097,toilet,4.0,1.61,600.46,477.3,110980.14,0,polygon,gray,0.918301,white
456699,000000456699.jpg,629226,704,mound,0.0,224.19,509.93,69.82,24165.31,0,polygon,orange,0.98797,brown
186828,000000186828.jpg,630175,1097,toilet,206.47,340.16,114.58,234.29,18650.96,0,polygon,yellow,0.974415,white
21968,000000021968.jpg,630904,392,dress,210.94,0.0,178.18,335.57,41987.36,0,polygon,black,0.917564,black
321940,000000321940.jpg,631570,143,box,78.5,469.32,350.01,169.22,33023.12,0,polygon,orange,0.93857,brown
478811,000000478811.jpg,631746,1042,sweater,13.83,128.24,500.8,297.86,40375.9,0,polygon,red,0.912135,pink
522316,000000522316.jpg,631907,1052,tablecloth,177.32,263.06,251.42,376.84,44251.87,0,polygon,gray,0.96147,white
363464,000000363464.jpg,632155,361,desk,1.61,91.06,497.12,283.14,49334.59,0,polygon,gray,0.968414,gray
63143,000000063143.jpg,632678,296,keyboard,172.59,334.88,288.14,128.73,19586.74,0,polygon,black,0.918208,black
294688,000000294688.jpg,633282,61,basket,4.3,93.92,635.7,384.56,18249.54,0,polygon,red,0.92552,red
84706,000000084706.jpg,633283,716,tie,270.93,187.24,150.26,237.76,19278.24,0,polygon,black,0.936958,black
142051,000000142051.jpg,633519,77,bed,0.0,268.84,640.0,211.16,126452.89,0,polygon,red,0.965387,red
562377,000000562377.jpg,634007,947,shirt,162.59,124.89,265.53,370.33,46184.19,0,polygon,red,0.927633,red
235176,000000235176.jpg,634091,285,coffee table,69.85,256.17,303.33,223.16,19944.48,0,polygon,orange,0.995834,brown
235176,000000235176.jpg,634104,982,sofa,133.65,252.64,506.35,227.36,64558.6,0,polygon,orange,0.97815,white
518273,000000518273.jpg,635221,548,headboard,0.0,8.88,427.0,202.42,48980.97,0,polygon,orange,0.991484,brown
5085,000000005085.jpg,635373,422,elephant,140.86,275.3,142.45,220.36,15655.17,0,polygon,gray,0.910364,gray
357069,000000357069.jpg,635418,1043,sweatshirt,319.92,127.97,267.08,260.36,30402.69,0,polygon,red,0.990201,red
440401,000000440401.jpg,636127,361,desk,2.18,2.32,476.43,637.19,113171.61,0,polygon,orange,0.901175,brown
325647,000000325647.jpg,636319,77,bed,116.04,238.67,444.41,118.6,29023.35,0,polygon,gray,0.9754,gray
52384,000000052384.jpg,636450,818,plate,0.0,89.9,640.0,390.1,47522.54,0,polygon,gray,0.971492,white
188148,000000188148.jpg,636947,631,laptop,87.75,265.61,254.96,187.21,38681.37,0,polygon,blue,0.909131,blue
138,000000000138.jpg,638007,421,fridge,8.38,95.82,148.57,251.61,31974.51,0,polygon,gray,0.97982,white
185818,000000185818.jpg,638399,1077,tv,0.0,104.86,246.6,292.43,68424.34,0,polygon,black,0.986159,black
107633,000000107633.jpg,638723,68,bathtub,0.78,201.01,282.73,73.69,12814.47,0,polygon,gray,0.907162,white
31865,000000031865.jpg,638881,225,cat,335.17,223.29,175.57,169.9,16442.8,0,polygon,black,0.979751,black
54918,000000054918.jpg,638966,225,cat,145.87,57.94,287.24,218.87,31040.45,0,polygon,black,0.941368,black
107384,000000107384.jpg,639148,285,coffee table,337.94,284.09,288.66,119.12,18372.74,0,polygon,orange,0.934575,brown
107384,000000107384.jpg,639152,1077,tv,344.02,69.2,166.25,108.5,17127.04,0,polygon,black,0.967609,black
245590,000000245590.jpg,639202,982,sofa,284.37,73.8,215.63,148.46,15910.86,0,polygon,red,0.967728,red
223242,000000223242.jpg,639903,698,monitor,0.0,0.0,251.69,135.14,21050.53,0,polygon,black,0.913847,black
385188,000000385188.jpg,640175,395,dresser,1.04,233.26,175.85,193.74,28624.19,0,polygon,orange,0.932844,brown
480161,000000480161.jpg,640272,1097,toilet,503.08,201.94,135.19,276.01,17509.01,0,polygon,orange,0.986638,white
338501,000000338501.jpg,640277,704,mound,0.0,307.31,631.7,119.24,57703.33,0,polygon,orange,0.978388,brown
104125,000000104125.jpg,640641,1052,tablecloth,12.8,76.41,614.32,333.04,69065.03,0,polygon,orange,0.949934,brown
93363,000000093363.jpg,640846,961,sink,368.53,12.61,197.28,319.3,34610.48,0,polygon,gray,0.964844,white
228133,000000228133.jpg,640967,143,box,0.41,1.23,638.24,475.06,90018.02,0,polygon,orange,0.919593,pink
200377,000000200377.jpg,641507,1050,table,2.2,1.46,637.4,161.72,22054.38,0,polygon,gray,0.967136,white
408491,000000408491.jpg,642318,169,bun,15.15,255.9,388.28,189.24,31753.44,0,polygon,orange,0.962431,brown
40274,000000040274.jpg,642565,687,microwave,338.88,134.25,207.89,131.02,24598.76,0,polygon,gray,0.988965,white
67155,000000067155.jpg,642623,253,chopping board,17.14,102.45,622.86,377.55,87629.05,0,polygon,orange,0.919676,brown
574839,000000574839.jpg,642686,421,fridge,0.0,186.7,455.79,453.3,125402.25,0,polygon,white,0.94403,white
108242,000000108242.jpg,643153,181,cabinet,28.47,264.3,349.88,374.82,70666.05,0,polygon,black,0.995077,black
108242,000000108242.jpg,643157,1097,toilet,0.0,406.91,214.44,233.09,16221.3,0,polygon,gray,0.902008,white
519894,000000519894.jpg,643301,1097,toilet,46.56,411.37,183.26,227.51,19728.01,0,polygon,orange,0.998176,white
347016,000000347016.jpg,643349,1139,vase,0.0,74.81,67.89,223.55,12004.02,0,polygon,yellow,0.91925,white
284722,000000284722.jpg,643387,592,jeans,147.88,293.59,172.08,245.96,14925.19,0,polygon,blue,0.915532,blue
355621,000000355621.jpg,643474,982,sofa,0.0,404.67,208.61,235.33,24832.56,0,polygon,black,0.921698,black
151609,000000151609.jpg,643539,225,cat,220.02,19.71,275.57,379.7,47537.68,0,polygon,orange,0.903919,brown
9024,000000009024.jpg,643550,150,bread,1.53,162.16,306.21,236.08,29479.76,0,polygon,orange,0.998435,brown
9024,000000009024.jpg,643551,169,bun,0.0,162.52,353.58,263.48,46734.7,0,polygon,orange,0.996107,brown
434561,000000434561.jpg,643827,595,jersey,260.62,244.47,132.42,262.67,25005.52,0,polygon,red,0.909491,red
47489,000000047489.jpg,644262,1071,teddy,168.8,217.28,149.96,186.08,15278.24,0,polygon,gray,0.973367,gray
296809,000000296809.jpg,645908,68,bathtub,47.79,246.72,257.9,123.46,20132.36,0,polygon,gray,0.977261,white
60622,000000060622.jpg,646115,378,dog,148.2,248.66,259.74,126.34,16214.81,0,polygon,orange,0.963248,brown
284703,000000284703.jpg,646954,1050,table,90.76,429.43,285.27,210.57,21810.6,0,polygon,orange,0.975063,yellow
360525,000000360525.jpg,646964,1050,table,0.0,0.0,500.0,333.0,46281.07,0,polygon,black,0.991332,black
50414,000000050414.jpg,647240,110,blanket,2.86,104.04,633.07,367.85,124216.02,0,polygon,blue,0.998423,blue
363303,000000363303.jpg,647354,77,bed,194.02,159.83,206.53,191.42,16229.53,0,polygon,orange,0.908766,white
9919,000000009919.jpg,648088,818,plate,45.44,29.71,594.56,450.29,121010.31,0,polygon,orange,0.968576,white
231395,000000231395.jpg,648418,1050,table,133.23,312.89,463.63,167.11,23024.02,0,polygon,gray,0.903203,gray
527096,000000527096.jpg,648593,296,keyboard,3.3,354.02,632.13,122.61,66929.82,0,polygon,black,0.97309,black
28589,000000028589.jpg,648763,961,sink,426.45,278.19,213.27,148.55,25827.52,0,polygon,gray,0.991045,white
362319,000000362319.jpg,648822,1071,teddy,78.85,82.85,290.04,352.73,51605.04,0,polygon,red,0.915517,brown
227236,000000227236.jpg,648823,548,headboard,36.48,107.91,425.39,173.3,38323.61,0,polygon,black,0.98345,black
63495,000000063495.jpg,649061,272,clock tower,22.55,168.65,133.71,258.35,16187.63,0,polygon,orange,0.907429,gray
308610,000000308610.jpg,649221,3,airplane,0.0,137.28,613.38,219.95,18665.1,0,polygon,gray,0.984612,white
393705,000000393705.jpg,649344,261,cistern,480.82,231.16,159.05,208.1,22832.89,0,polygon,gray,0.995929,white
535844,000000535844.jpg,649352,548,headboard,7.27,19.7,310.26,167.51,44100.15,0,polygon,black,0.990038,black
69758,000000069758.jpg,649455,982,sofa,28.84,188.49,609.61,290.73,35665.6,0,polygon,black,0.959699,brown
343484,000000343484.jpg,649494,837,pot,162.09,340.36,292.07,84.61,14186.36,0,polygon,orange,0.91913,brown
575498,000000575498.jpg,649701,361,desk,40.35,328.23,548.4,125.59,30540.19,0,polygon,orange,0.909761,brown
468538,000000468538.jpg,649910,344,cup,246.71,205.89,217.68,250.26,15601.57,0,polygon,gray,0.93082,white
189850,000000189850.jpg,650074,1133,umbrella,0.0,58.46,432.31,382.27,57327.63,0,polygon,orange,0.992376,orange
115158,000000115158.jpg,650115,982,sofa,0.0,114.13,354.83,207.19,18655.07,0,polygon,orange,0.927583,brown
128736,000000128736.jpg,651217,1097,toilet,63.95,177.93,190.56,175.49,18414.2,0,polygon,gray,0.9761,white
291786,000000291786.jpg,651313,1097,toilet,223.7,238.85,163.89,188.55,15013.72,0,polygon,gray,0.974902,white
486847,000000486847.jpg,651869,704,mound,2.91,485.2,419.9,71.32,23003.83,0,polygon,orange,0.92895,brown
508147,000000508147.jpg,652254,1117,tray,0.0,160.37,640.0,267.63,70619.73,0,polygon,orange,0.919973,brown
91952,000000091952.jpg,652674,150,bread,46.04,81.09,432.91,386.95,44006.58,0,polygon,orange,0.945431,white
6627,000000006627.jpg,652884,1060,tank top,0.0,150.48,86.49,202.52,11892.48,0,polygon,blue,0.978571,blue
6627,000000006627.jpg,652885,350,curtain,314.19,0.0,212.27,203.84,36505.49,0,polygon,orange,0.959739,brown
392727,000000392727.jpg,653776,350,curtain,0.0,0.0,187.31,480.0,74345.36,0,polygon,gray,0.996019,white
551522,000000551522.jpg,653949,828,polo shirt,77.01,66.52,152.95,141.49,14277.38,0,polygon,blue,0.923093,blue
447278,000000447278.jpg,654360,1077,tv,261.23,321.06,216.28,215.79,39400.77,0,polygon,black,0.974128,black
177361,000000177361.jpg,654982,818,plate,0.24,73.93,479.73,563.49,83110.28,0,polygon,blue,0.987612,white
549216,000000549216.jpg,656010,225,cat,50.53,173.21,252.15,123.98,15778.76,0,polygon,black,0.995692,black
454336,000000454336.jpg,656239,961,sink,245.54,107.95,346.43,208.46,45486.86,0,polygon,gray,0.910144,white
535037,000000535037.jpg,656496,860,quilt,56.5,152.18,265.29,154.27,26411.75,0,polygon,gray,0.916569,gray
462516,000000462516.jpg,656547,704,mound,0.0,365.77,640.0,61.23,22715.22,0,polygon,orange,0.912831,brown
408672,000000408672.jpg,656716,679,mattress,92.8,237.53,419.3,139.01,34741.58,0,polygon,blue,0.989787,blue
408672,000000408672.jpg,656718,77,bed,92.52,238.48,417.08,140.04,34492.33,0,polygon,blue,0.993044,blue
198653,000000198653.jpg,656753,687,microwave,271.54,128.94,291.93,163.37,42922.62,0,polygon,gray,0.921399,gray
394600,000000394600.jpg,657195,698,monitor,549.78,217.91,84.03,209.09,15819.78,0,polygon,gray,0.969651,white
480241,000000480241.jpg,658185,373,dishwasher,476.35,69.46,131.23,194.19,17587.88,0,polygon,gray,0.996819,white
303599,000000303599.jpg,658268,818,plate,46.85,211.94,273.15,108.06,9286.75,0,polygon,orange,0.917844,white
96628,000000096628.jpg,658327,1052,tablecloth,0.0,42.01,480.0,597.99,107275.48,0,polygon,gray,0.964572,white
105075,000000105075.jpg,658370,704,mound,37.42,203.99,462.58,91.79,32943.93,0,polygon,orange,0.971618,brown
246084,000000246084.jpg,658633,898,plastic bag,351.91,19.21,69.97,192.38,8722.4,0,polygon,gray,0.990136,gray
486345,000000486345.jpg,658736,1050,table,28.12,295.9,595.97,140.83,28220.17,0,polygon,gray,0.939356,gray
169197,000000169197.jpg,659496,1052,tablecloth,412.42,34.58,227.58,111.94,18454.84,0,polygon,black,0.952358,black
4159,000000004159.jpg,659869,986,soup,194.67,174.78,280.48,165.46,29511.3,0,polygon,orange,0.981529,orange
256659,000000256659.jpg,659875,445,fireplug,19.06,117.44,84.76,269.78,13685.8,0,polygon,red,0.93139,red
394172,000000394172.jpg,660024,367,table,0.0,25.55,375.0,325.46,49761.61,0,polygon,orange,0.924009,gray
391726,000000391726.jpg,660357,716,tie,82.86,0.0,251.73,640.0,92334.11,0,polygon,blue,0.902772,blue
41952,000000041952.jpg,660916,3,airplane,13.87,106.66,581.9,138.38,16129.15,0,polygon,gray,0.926242,white
535561,000000535561.jpg,661164,1133,umbrella,101.16,0.0,233.53,244.96,36092.2,0,polygon,gray,0.939519,gray
478118,000000478118.jpg,661330,169,bun,91.72,63.17,423.61,363.83,20024.6,0,polygon,orange,0.997403,brown
528687,000000528687.jpg,661347,392,dress,324.72,122.9,235.86,355.24,44474.04,0,polygon,black,0.957114,black
21535,000000021535.jpg,662902,261,cistern,0.62,0.0,253.37,336.34,35623.08,0,polygon,orange,0.987198,white
344885,000000344885.jpg,663051,1077,tv,239.89,179.32,158.0,126.83,18115.43,0,polygon,black,0.949214,black
59704,000000059704.jpg,663615,860,quilt,216.44,249.83,422.93,229.15,69269.11,0,polygon,orange,0.999971,brown
59704,000000059704.jpg,663626,77,bed,83.4,240.13,556.6,239.87,106843.13,0,polygon,orange,0.928886,white
115089,000000115089.jpg,663931,445,fireplug,127.72,441.96,174.07,197.55,20368.49,0,polygon,red,0.969709,red
48220,000000048220.jpg,664093,68,bathtub,225.9,152.0,259.9,145.23,18055.94,0,polygon,gray,0.912239,white
222408,000000222408.jpg,664130,698,monitor,274.95,46.63,201.19,262.53,40231.45,0,polygon,blue,0.963163,blue
272675,000000272675.jpg,664583,957,curtain,94.27,38.39,77.5,495.42,24477.81,0,polygon,gray,0.988775,gray
475475,000000475475.jpg,665946,631,laptop,372.67,130.16,125.5,150.24,9964.44,0,polygon,black,0.917035,black
265843,000000265843.jpg,665982,77,bed,253.79,317.97,386.21,109.03,24114.16,0,polygon,orange,0.998632,yellow
472463,000000472463.jpg,666065,277,coat,108.18,314.6,159.89,190.96,17288.77,0,polygon,black,0.983677,black
556001,000000556001.jpg,666736,548,headboard,0.0,154.19,217.71,166.28,26430.41,0,polygon,orange,0.989029,brown
556001,000000556001.jpg,666737,679,mattress,0.0,317.64,486.0,278.09,55580.9,0,polygon,orange,0.902744,gray
556001,000000556001.jpg,666738,77,bed,0.0,117.63,486.0,522.37,119199.87,0,polygon,orange,0.945692,brown
460987,000000460987.jpg,667991,1097,toilet,0.0,50.84,209.02,535.51,63221.04,0,polygon,orange,0.945089,white
183788,000000183788.jpg,668212,1052,tablecloth,0.0,0.0,640.0,480.0,181368.9,0,polygon,yellow,0.936411,yellow
551148,000000551148.jpg,668548,296,keyboard,104.89,228.57,534.63,251.3,37718.14,0,polygon,black,0.90493,black
181054,000000181054.jpg,668722,1142,vest,84.32,166.5,196.21,260.5,24054.58,0,polygon,gray,0.918147,white
29226,000000029226.jpg,669042,1097,toilet,91.3,83.37,117.41,231.4,19399.67,0,polygon,gray,0.992261,white
113089,000000113089.jpg,669408,422,elephant,66.63,0.62,448.87,380.94,112903.91,0,polygon,orange,0.917188,brown
140655,000000140655.jpg,669897,1050,table,1.03,0.8,350.65,287.2,23375.07,0,polygon,blue,0.918407,blue
86908,000000086908.jpg,670076,1097,toilet,204.56,285.12,203.82,172.99,25220.01,0,polygon,yellow,0.962615,yellow
440057,000000440057.jpg,670156,225,cat,54.5,157.31,492.86,261.0,82110.85,0,polygon,orange,0.970606,orange
