image_id,file_name,ann_id,category_name,true_color,wrong_color,seed,num_inference_steps,guidance_scale,crop_pad_px,mask_feather_px,num_seeds_per_image,seed_step,min_change_inside,score,diff_outside,color_shift_inside,change_inside,crop_x1,crop_y1,crop_x2,crop_y2,prompt,color_preserved,ocr_raw,cer,ocr_score
385259,000000385259.jpg,506781,teddy,brown,blue,60609248,4,4.0,64,10,8,97,0.03,0.1050990307703614,0.0134209999814629,0.0225276257842779,0.0317460335791111,231,11,586,427,"Overlay the full text 'blue teddy' onto the teddy in the image, ensuring the text blends seamlessly into the teddy's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue teddy,0.0,1.0
374605,000000374605.jpg,507445,cistern,white,black,60618424,4,4.0,64,10,8,97,0.03,0.1289096567779779,0.0089679965749382,0.0536457896232605,0.059012796729803,0,0,253,235,"Overlay the full text 'black cistern' onto the cistern in the image, ensuring the text blends seamlessly into the cistern's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cistern,0.0,1.0
374605,000000374605.jpg,507447,toilet,white,black,60627794,4,4.0,64,10,8,97,0.03,0.1177958361804485,0.0121656218543648,0.0328432507812976,0.0373060218989849,0,0,371,444,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"black
toilet",0.0,1.0
374605,000000374605.jpg,507448,bathtub,white,black,60637164,4,4.0,64,10,8,97,0.03,0.1160770244896411,0.0115642743185162,0.0326549597084522,0.0349460206925869,310,0,612,389,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black tathop,0.2857,0.7143
32258,000000032258.jpg,507530,curtain,gray,red,60645855,4,4.0,64,10,8,97,0.03,0.6128380745649338,0.0493588037788867,0.2465176433324813,0.2996088564395904,300,0,500,330,"Overlay the full text 'red curtain' onto the curtain in the image, ensuring the text blends seamlessly into the curtain's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,Red curtail,0.0714,0.9286
109454,000000109454.jpg,507533,tie,blue,orange,60655322,4,4.0,64,10,8,97,0.03,0.2450740300118923,0.0209687892347574,0.0888505578041076,0.1028650999069213,125,304,354,640,"Overlay the full text 'orange tie' onto the tie in the image, ensuring the text blends seamlessly into the tie's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange tie,0.0,1.0
55683,000000055683.jpg,507803,cake,white,black,60664692,4,4.0,64,10,8,97,0.03,0.1435009390115738,0.0141684394329786,0.0489541366696357,0.0638950392603874,19,208,314,471,"Overlay the full text 'black cake' onto the cake in the image, ensuring the text blends seamlessly into the cake's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black cake,0.0,1.0
363853,000000363853.jpg,507875,sofa,black,white,60673965,4,4.0,64,10,8,97,0.03,0.2818472310900688,0.0233875345438718,0.09661515802145,0.1000158712267875,0,0,480,640,"Overlay the full text 'white sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,WHITE SOFB,0.125,0.875
343140,000000343140.jpg,508258,sofa,brown,blue,60682947,4,4.0,64,10,8,97,0.03,0.1482558250427246,0.0175797175616025,0.0347829684615135,0.0441799014806747,0,202,473,569,"Overlay the full text 'blue sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"COWBOO
BLUE
SOFA",0.0,1.0
253576,000000253576.jpg,508423,snowboard,white,black,60692026,4,4.0,64,10,8,97,0.03,0.3257036693394184,0.0253944303840398,0.1291896700859069,0.1496370881795883,68,196,348,500,"Overlay the full text 'black snowboard' onto the snowboard in the image, ensuring the text blends seamlessly into the snowboard's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
snowboard
black",0.0,1.0
336990,000000336990.jpg,508516,cat,black,white,60701008,4,4.0,64,10,8,97,0.03,0.2319364454597234,0.0113554606214165,0.1118633598089218,0.1158547177910804,0,0,248,237,"Overlay the full text 'white cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white cat,0.0,1.0
201839,000000201839.jpg,508531,sink,white,black,60710572,4,4.0,64,10,8,97,0.03,0.2734093964099884,0.0195353105664253,0.1127479970455169,0.1256724596023559,0,292,260,569,"Overlay the full text 'black sink' onto the sink in the image, ensuring the text blends seamlessly into the sink's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black sink,0.0,1.0
105473,000000105473.jpg,508568,sweater,blue,orange,60719748,4,4.0,64,10,8,97,0.03,0.1458871755748987,0.0155563056468963,0.0409826897084713,0.0499073825776577,23,127,345,448,"Overlay the full text 'orange sweater' onto the sweater in the image, ensuring the text blends seamlessly into the sweater's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange swat,0.2143,0.7857
499627,000000499627.jpg,508899,pot,orange,blue,60729021,4,4.0,64,10,8,97,0.03,0.1736698448657989,0.0202707666903734,0.0428002253174781,0.054955318570137,0,115,395,591,"Overlay the full text 'blue pot' onto the pot in the image, ensuring the text blends seamlessly into the pot's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue pot,0.0,1.0
5643,000000005643.jpg,509499,desk,brown,blue,60738100,4,4.0,64,10,8,97,0.03,0.2535226102918386,0.0309358555823564,0.055580485612154,0.071043737232685,56,99,556,456,"Overlay the full text 'blue desk' onto the desk in the image, ensuring the text blends seamlessly into the desk's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"BLUE
DESK",0.0,1.0
163738,000000163738.jpg,509944,cat,black,white,60747373,4,4.0,64,10,8,97,0.03,0.2960589863359928,0.0245576743036508,0.1058846414089202,0.115998663008213,71,50,396,409,"Overlay the full text 'white cat' onto the cat in the image, ensuring the text blends seamlessly into the cat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white cat,0.0,1.0
273138,000000273138.jpg,510021,table,brown,blue,60756355,4,4.0,64,10,8,97,0.03,0.3780129291117191,0.0558109432458877,0.029919683933258,0.0316519401967525,0,0,640,426,"Overlay the full text 'blue table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"The text visible in the image is:

""the book is on the table""",0.375,0.625
446935,000000446935.jpg,510118,bathtub,white,black,60765240,4,4.0,64,10,8,97,0.03,0.1760978009551763,0.0137592228129506,0.0652098953723907,0.0694822743535041,63,298,390,527,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black tabhop,0.3571,0.6429
478009,000000478009.jpg,510544,toilet,white,black,60774416,4,4.0,64,10,8,97,0.03,0.1550228223204612,0.0165180452167987,0.0379883646965026,0.0390563607215881,193,242,427,640,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,bleot,0.6333,0.3667
37979,000000037979.jpg,510547,suitcase,yellow,blue,60783592,4,4.0,64,10,8,97,0.03,0.2410440593957901,0.0314941518008708,0.0441148355603218,0.0582079403102397,0,52,497,325,"Overlay the full text 'blue suitcase' onto the suitcase in the image, ensuring the text blends seamlessly into the suitcase's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue sutsage,0.1875,0.8125
169192,000000169192.jpg,510730,trousers,black,white,60793156,4,4.0,64,10,8,97,0.03,0.2237552404403686,0.0298230424523353,0.0341525673866272,0.0405644327402114,128,427,433,640,"Overlay the full text 'white trousers' onto the trousers in the image, ensuring the text blends seamlessly into the trousers's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
white
roulers",0.125,0.875
452536,000000452536.jpg,510735,bathtub,white,black,60802041,4,4.0,64,10,8,97,0.03,0.2104118652641773,0.0161937121301889,0.0778104811906814,0.0812766104936599,241,0,640,409,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Black Bathop,0.2143,0.7857
23072,000000023072.jpg,511278,umbrella,white,black,60820199,4,4.0,64,10,8,97,0.03,0.1236347425729036,0.0152072710916399,0.0325071290135383,0.0488767065107822,9,167,427,462,"Overlay the full text 'black umbrella' onto the umbrella in the image, ensuring the text blends seamlessly into the umbrella's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"black umrella
JASPER",0.0625,0.9375
330737,000000330737.jpg,511459,toilet,white,black,60829375,4,4.0,64,10,8,97,0.03,0.2233637981116771,0.0253757424652576,0.0649770572781562,0.0913332998752594,69,208,356,427,"Overlay the full text 'black toilet' onto the toilet in the image, ensuring the text blends seamlessly into the toilet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black toilet,0.0,1.0
330737,000000330737.jpg,511465,bathtub,white,black,60838745,4,4.0,64,10,8,97,0.03,0.2254969850182533,0.0269258543848991,0.0547280013561248,0.0728781446814537,212,212,640,427,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,BLACK TATHOUP,0.2143,0.7857
504502,000000504502.jpg,512253,sink,white,black,60847921,4,4.0,64,10,8,97,0.03,0.3069693185389042,0.0423632226884365,0.0405461341142654,0.0485753528773784,0,0,310,417,"Overlay the full text 'black sink' onto the sink in the image, ensuring the text blends seamlessly into the sink's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blak sink,0.1,0.9
303586,000000303586.jpg,512579,bun,brown,blue,60857485,4,4.0,64,10,8,97,0.03,0.2041748724877834,0.0194944739341735,0.0667847171425819,0.0797537639737129,0,277,420,612,"Overlay the full text 'blue bun' onto the bun in the image, ensuring the text blends seamlessly into the bun's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue Bun,0.0,1.0
307550,000000307550.jpg,512621,vase,white,black,60866467,4,4.0,64,10,8,97,0.03,0.2331151869148016,0.0248980652540922,0.0587286092340946,0.0630947276949882,0,309,333,500,"Overlay the full text 'black vase' onto the vase in the image, ensuring the text blends seamlessly into the vase's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black va,0.25,0.75
453219,000000453219.jpg,512777,dress,black,white,60875837,4,4.0,64,10,8,97,0.03,0.1745113711804151,0.0134853972122073,0.0690195336937904,0.0789498463273048,0,101,254,500,"Overlay the full text 'white dress' onto the dress in the image, ensuring the text blends seamlessly into the dress's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"white
dress",0.0,1.0
195153,000000195153.jpg,512894,basket,brown,blue,60884916,4,4.0,64,10,8,97,0.03,0.2036009626463055,0.0282526649534702,0.0280731040984392,0.0360977873206138,0,59,480,640,"Overlay the full text 'blue basket' onto the basket in the image, ensuring the text blends seamlessly into the basket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"b
basket",0.375,0.625
470471,000000470471.jpg,513395,jacket,black,white,60902880,4,4.0,64,10,8,97,0.03,0.179241344332695,0.0173050723969936,0.054455816745758,0.0607286319136619,0,105,296,375,"Overlay the full text 'white jacket' onto the jacket in the image, ensuring the text blends seamlessly into the jacket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white white jacket,0.0,1.0
507809,000000507809.jpg,514618,stove,white,black,60912444,4,4.0,64,10,8,97,0.03,0.1640579793602228,0.0192645788192749,0.0523627586662769,0.0824363902211189,0,173,200,500,"Overlay the full text 'black stove' onto the stove in the image, ensuring the text blends seamlessly into the stove's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"BLACK & EVE
BLACK & EVE",0.3,0.7
284338,000000284338.jpg,515399,umbrella,black,white,60921135,4,4.0,64,10,8,97,0.03,0.1978749763220548,0.0192153044044971,0.0597676746547222,0.0668360367417335,279,0,640,401,"Overlay the full text 'white umbrella' onto the umbrella in the image, ensuring the text blends seamlessly into the umbrella's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,white unbrrella,0.125,0.875
315577,000000315577.jpg,515616,sofa,brown,blue,60930699,4,4.0,64,10,8,97,0.03,0.1634690053761005,0.0197146572172641,0.034504197537899,0.041079431772232,318,0,640,426,"Overlay the full text 'blue sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue sofa,0.0,1.0
525876,000000525876.jpg,515855,shirt,blue,orange,60939875,4,4.0,64,10,8,97,0.03,0.1520519144833088,0.018117107450962,0.0355300977826118,0.0454759746789932,43,77,570,427,"Overlay the full text 'orange shirt' onto the shirt in the image, ensuring the text blends seamlessly into the shirt's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange shirt,0.0,1.0
525876,000000525876.jpg,515856,bench,brown,blue,60948954,4,4.0,64,10,8,97,0.03,0.1841157395392656,0.0221894513815641,0.0377237163484096,0.0433302596211433,0,187,263,427,"Overlay the full text 'blue bench' onto the bench in the image, ensuring the text blends seamlessly into the bench's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue,0.4,0.6
177572,000000177572.jpg,515912,sink,white,black,60957936,4,4.0,64,10,8,97,0.03,0.1869925651699304,0.0200544483959674,0.0528749115765094,0.0655214041471481,102,178,281,500,"Overlay the full text 'black sink' onto the sink in the image, ensuring the text blends seamlessly into the sink's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black sink,0.0,1.0
546221,000000546221.jpg,515971,blanket,brown,blue,60967209,4,4.0,64,10,8,97,0.03,0.1877876901999116,0.0254128109663724,0.0307162646204233,0.0414798371493816,0,0,404,342,"Overlay the full text 'blue blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue banket,0.0714,0.9286
379535,000000379535.jpg,516038,cabinet,brown,blue,60976676,4,4.0,64,10,8,97,0.03,0.3167029023170471,0.0434056296944618,0.0454576089978218,0.0573748983442783,0,179,355,375,"Overlay the full text 'blue cabinet' onto the cabinet in the image, ensuring the text blends seamlessly into the cabinet's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue cabinet,0.0,1.0
11449,000000011449.jpg,516117,banner,yellow,blue,60985755,4,4.0,64,10,8,97,0.03,0.2249129991978407,0.0244289096444845,0.0590212233364582,0.0692135170102119,7,0,480,491,"Overlay the full text 'blue banner' onto the banner in the image, ensuring the text blends seamlessly into the banner's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Bubba banner,0.5,0.5
200567,000000200567.jpg,516297,mound,brown,blue,60994543,4,4.0,64,10,8,97,0.03,0.167060300707817,0.0183710120618343,0.0615264475345611,0.0969818904995918,68,99,640,311,"Overlay the full text 'blue mound' onto the mound in the image, ensuring the text blends seamlessly into the mound's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue mound,0.0,1.0
208521,000000208521.jpg,516811,giraffe,brown,blue,61003719,4,4.0,64,10,8,97,0.03,0.3016441911458969,0.0481544733047485,0.0373282730579376,0.0806033313274383,0,0,373,640,"Overlay the full text 'blue giraffe' onto the giraffe in the image, ensuring the text blends seamlessly into the giraffe's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue giraffe,0.0,1.0
271254,000000271254.jpg,517091,tablecloth,green,purple,61013186,4,4.0,64,10,8,97,0.03,0.4085102006793022,0.0615194104611873,0.0331691950559616,0.0435292497277259,0,0,375,500,"Overlay the full text 'purple tablecloth' onto the tablecloth in the image, ensuring the text blends seamlessly into the tablecloth's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,TIDDIE,0.8667,0.1333
271254,000000271254.jpg,517092,table,green,purple,61022556,4,4.0,64,10,8,97,0.03,0.3644853802397847,0.0564494170248508,0.0224740710109472,0.0303962994366884,0,0,375,500,"Overlay the full text 'purple table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"The text visible in the image is:

""Ew""",0.7167,0.2833
90509,000000090509.jpg,517158,giraffe,brown,blue,61031247,4,4.0,64,10,8,97,0.03,0.1503585129976272,0.0195701662451028,0.0440003648400306,0.0770633965730667,196,0,547,428,"Overlay the full text 'blue giraffe' onto the giraffe in the image, ensuring the text blends seamlessly into the giraffe's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue giraffe,0.0,1.0
5632,000000005632.jpg,517482,sofa,black,white,61040908,4,4.0,64,10,8,97,0.03,0.245698370039463,0.022093454375863,0.0794284716248512,0.0854335352778434,0,127,640,480,"Overlay the full text 'white sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,whita,0.6,0.4
453802,000000453802.jpg,517782,plate,blue,orange,61050181,4,4.0,64,10,8,97,0.03,0.2438353486359119,0.0281391777098178,0.0565876886248588,0.0664689391851425,0,0,500,375,"Overlay the full text 'orange plate' onto the plate in the image, ensuring the text blends seamlessly into the plate's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange plate,0.0,1.0
217460,000000217460.jpg,518498,tablecloth,blue,orange,61058678,4,4.0,64,10,8,97,0.03,0.6741926968097687,0.050589844584465,0.2626543641090393,0.2859822809696197,0,0,640,480,"Overlay the full text 'orange tablecloth' onto the tablecloth in the image, ensuring the text blends seamlessly into the tablecloth's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",False,UNRANCER,0.7833,0.2167
307426,000000307426.jpg,518814,quilt,brown,blue,61068145,4,4.0,64,10,8,97,0.03,0.2711708433926105,0.0252685975283384,0.0906596928834915,0.1070899739861488,0,283,640,480,"Overlay the full text 'blue quilt' onto the quilt in the image, ensuring the text blends seamlessly into the quilt's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,bluequilt,1.0,0.0
342340,000000342340.jpg,518849,sofa,brown,blue,61077321,4,4.0,64,10,8,97,0.03,0.1392160318791866,0.0166308302432298,0.0296248719096183,0.0346311293542385,0,39,640,405,"Overlay the full text 'blue sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,BLUE,0.5,0.5
341397,000000341397.jpg,518956,bathtub,white,black,61086691,4,4.0,64,10,8,97,0.03,0.2642858400940895,0.0333920568227767,0.0472082123160362,0.0540870316326618,112,254,568,496,"Overlay the full text 'black bathtub' onto the bathtub in the image, ensuring the text blends seamlessly into the bathtub's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black,0.4286,0.5714
467675,000000467675.jpg,518999,sink,white,black,61095867,4,4.0,64,10,8,97,0.03,0.2706083431839943,0.0258857682347297,0.0791603326797485,0.0826070979237556,0,248,367,549,"Overlay the full text 'black sink' onto the sink in the image, ensuring the text blends seamlessly into the sink's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,black sink,0.0,1.0
26699,000000026699.jpg,519927,tarp,gray,red,61104558,4,4.0,64,10,8,97,0.03,0.2530181035399437,0.0283272042870521,0.0604623705148696,0.0681010484695434,335,0,640,262,"Overlay the full text 'red tarp' onto the tarp in the image, ensuring the text blends seamlessly into the tarp's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"The Great
American
red tarp",0.0,1.0
60780,000000060780.jpg,520013,blanket,green,purple,61113928,4,4.0,64,10,8,97,0.03,0.4116227515041828,0.0542760118842124,0.061397410929203,0.0675268471240997,0,269,640,424,"Overlay the full text 'purple blanket' onto the blanket in the image, ensuring the text blends seamlessly into the blanket's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,bankket,0.6429,0.3571
54003,000000054003.jpg,520065,awning,blue,orange,61123395,4,4.0,64,10,8,97,0.03,0.2245368435978889,0.016932900995016,0.0921876430511474,0.1075296700000763,0,0,640,207,"Overlay the full text 'orange awning' onto the awning in the image, ensuring the text blends seamlessly into the awning's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,orange awning,0.0,1.0
400285,000000400285.jpg,520462,sofa,gray,red,61132183,4,4.0,64,10,8,97,0.03,0.2028642306104302,0.0348132364451885,0.0156464520841836,0.0451313182711601,0,0,486,500,"Overlay the full text 'red sofa' onto the sofa in the image, ensuring the text blends seamlessly into the sofa's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
DOVER
INTERNATIONAL",1.0,0.0
574277,000000574277.jpg,520757,tank top,yellow,blue,61141650,4,4.0,64,10,8,97,0.03,0.1676904577761888,0.0168892089277505,0.0504597090184688,0.0597940683364868,126,187,475,491,"Overlay the full text 'blue tank top' onto the tank top in the image, ensuring the text blends seamlessly into the tank top's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue Tart,0.5,0.5
454762,000000454762.jpg,521168,coat,black,white,61150826,4,4.0,64,10,8,97,0.03,0.2933213375508785,0.0295334067195653,0.0843506157398223,0.0947556421160698,275,50,558,480,"Overlay the full text 'white coat' onto the coat in the image, ensuring the text blends seamlessly into the coat's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,White coat,0.0,1.0
324390,000000324390.jpg,521575,plate,white,black,61159711,4,4.0,64,10,8,97,0.03,0.4164371564984321,0.0295731946825981,0.1611308604478836,0.1638291627168655,0,0,424,640,"Overlay the full text 'black plate' onto the plate in the image, ensuring the text blends seamlessly into the plate's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"black plate
black plate",0.0,1.0
134085,000000134085.jpg,522856,bed,white,black,61168790,4,4.0,64,10,8,97,0.03,0.2307336051017046,0.0152196334674954,0.0952795520424842,0.0987830758094787,0,137,640,480,"Overlay the full text 'black bed' onto the bed in the image, ensuring the text blends seamlessly into the bed's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Black bed,0.0,1.0
263515,000000263515.jpg,523054,bun,brown,blue,61178548,4,4.0,64,10,8,97,0.03,0.2500837557017803,0.0218595936894416,0.0926157012581825,0.112613059580326,0,10,500,285,"Overlay the full text 'blue bun' onto the bun in the image, ensuring the text blends seamlessly into the bun's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue bun,0.0,1.0
229598,000000229598.jpg,523318,table,brown,blue,61187821,4,4.0,64,10,8,97,0.03,0.2816968187689781,0.0392129756510257,0.0336162745952606,0.037621721625328,0,197,640,426,"Overlay the full text 'blue table' onto the table in the image, ensuring the text blends seamlessly into the table's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,blue table,0.0,1.0
453552,000000453552.jpg,524047,dress,black,white,61196900,4,4.0,64,10,8,97,0.03,0.2873068079352379,0.0215388387441635,0.1109647899866104,0.1193381994962692,174,107,424,629,"Overlay the full text 'white dress' onto the dress in the image, ensuring the text blends seamlessly into the dress's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"white
whites
dress",0.0,1.0
352357,000000352357.jpg,524481,vase,gray,red,61206076,4,4.0,64,10,8,97,0.03,0.1847397657111287,0.0285217184573411,0.0182737056165933,0.0320748090744018,144,314,386,640,"Overlay the full text 'red vase' onto the vase in the image, ensuring the text blends seamlessly into the vase's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
vase
red",0.0,1.0
531568,000000531568.jpg,524779,teddy,brown,blue,61215252,4,4.0,64,10,8,97,0.03,0.1700874147936701,0.0216705463826656,0.0292410608381032,0.0330385155975818,0,0,457,640,"Overlay the full text 'blue teddy' onto the teddy in the image, ensuring the text blends seamlessly into the teddy's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,Blue teddy,0.0,1.0
387338,000000387338.jpg,525253,sink,white,black,61224428,4,4.0,64,10,8,97,0.03,0.2191604487597942,0.0205135475844144,0.0689150840044021,0.076208546757698,0,233,640,477,"Overlay the full text 'black sink' onto the sink in the image, ensuring the text blends seamlessly into the sink's surface with realistic perspective, lighting, and texture. Retain all original details of the image without altering or removing any existing elements. DO NOT change the original color of the object, only add the text.",True,"All words in the image:
black
sink",0.0,1.0
